Name,ID,Length
Audru river,Q10859057,29.2
Canner,Q1033384,29.4
Böse Sieben,Q1020080,30
Pliva,Q1063794,30
Sarno,Q1084625,30
Q1090277,Q1090277,30
Q1090461,Q1090461,30
Q1090552,Q1090552,30
Bolshaya Vaya River,Q1090740,30
Q1090984,Q1090984,30
Q1094922,Q1094922,30
Q1095048,Q1095048,30
Q1095770,Q1095770,30
Q1096135,Q1096135,30
Q1098063,Q1098063,30
Q1098270,Q1098270,30
Q1098503,Q1098503,30
Bundara River,Q1005340,30.2
Little Murray River,Q1000169,30.534
Žejbro,Q10272996,30.8
Q1087207,Q1087207,31
Q1090115,Q1090115,31
Q1092348,Q1092348,31
Q10997283,Q10997283,31
Q10719297,Q10719297,31.1
Q10396812,Q10396812,31.2
Q10991948,Q10991948,31.3
Clarée,Q1095927,31.8
Jalle de Blanquefort,Q1099461,31.8
Alanta,Q10729165,31.9
Varzina River,Q1000673,32
Akhtyr',Q1088274,32
Q1090611,Q1090611,32
Q1091081,Q1091081,32
Q1091712,Q1091712,32
Q1092065,Q1092065,32
Q1092329,Q1092329,32
Q1092425,Q1092425,32
Vizyakha River,Q1093281,32
Myy,Q1095447,32
Q10859055,Q10859055,32
Cells River,Q1053084,32.3
Clamoux,Q1094887,32.4
Chetwynd River,Q1070859,32.8
Bystrzyca Dusznicka,Q1018673,33
Lyuk,Q1072127,33
Temernik River,Q1076353,33
Q1092179,Q1092179,33
Q1093761,Q1093761,33
Tanayka,Q1095826,33
Chelna,Q1098516,33
Doki River,Q10927655,33
Q10782277,Q10782277,33.1
Šešuva,Q10398614,33.9
Caledonia River,Q1026573,34
Bezeps,Q1071586,34
Sada,Q1088221,34
Q1090077,Q1090077,34
Sypan River,Q1090429,34
Q1090655,Q1090655,34
Yamzhach River,Q1090699,34
Q1091224,Q1091224,34
Q1091829,Q1091829,34
Pisanka River,Q1093122,34
Bolshaya Lyampa,Q1093252,34
Kos'va,Q1095465,34
Q1097497,Q1097497,34
Zuari River,Q10362759,34
Plaine,Q1000027,34.3
Zdobnice,Q10857881,34.2
Q1020538,Q1020538,35
Chagoda River,Q1068502,35
Q1090171,Q1090171,35
Q1091715,Q1091715,35
Q1091776,Q1091776,35
Cimarron River,Q1092043,35
Sir'ya,Q1092994,35
Q1093496,Q1093496,35
Q1095187,Q1095187,35
Kuskulana River,Q10770400,35
Nankang River,Q10908511,35
Cam River,Q1027920,35.7
Niva River,Q1075158,36
Q1088266,Q1088266,36
Q1092868,Q1092868,36
Sumka River,Q1093407,36
Q1097445,Q1097445,36
Q1097559,Q1097559,36
Q1097575,Q1097575,36
Chalaux,Q1059439,36.2
Alšia,Q10786974,36.3
Guat mort,Q1008504,37
Bussento,Q1017698,37
Psebeps,Q1072027,37
Q1090479,Q1090479,37
Yancher,Q1090488,37
Ciane,Q1091382,37
Amzya,Q1092823,37
Q1095123,Q1095123,37
Bolshoy Kub River,Q1099057,37
Q10862436,Q10862436,37
Q1089834,Q1089834,38
Q1090908,Q1090908,38
Q1091029,Q1091029,38
Borbera,Q1091202,38
Q1092836,Q1092836,38
Q1094455,Q1094455,38
Sholya River,Q1097484,38
Q1097596,Q1097596,38
Q10396693,Q10396693,38
Q10862253,Q10862253,38
Bès,Q1019343,38.8
Q1062496,Q1062496,39
Bolshoy Ashap River,Q1071926,39
Asovka River,Q1071956,39
Chura,Q1088292,39
Q1091826,Q1091826,39
Q1095997,Q1095997,39
Parmanka River,Q1099078,39
Rapido,Q1008341,40
Cardrona River,Q1035787,40
Kungur River,Q1072262,40
Q1087953,Q1087953,40
Q1090151,Q1090151,40
Q1093152,Q1093152,40
Yankul',Q1094780,40
Q1094956,Q1094956,40
Clear Creek,Q1099471,40
Q10361596,Q10361596,40
Q10888262,Q10888262,40
Gier,Q1010411,40.3
Q10362560,Q10362560,40.315
Įstras,Q10544169,40.5
Q1089866,Q1089866,41
Q1090095,Q1090095,41
Shabiz,Q1095480,41
Q1096590,Q1096590,41
Q1096875,Q1096875,41
Q1097310,Q1097310,41
Q1098677,Q1098677,41
Q10854247,Q10854247,41.3
Catlins River,Q1051206,42
Berezyak River,Q1072332,42
Teles River,Q1072394,42
Q1089862,Q1089862,42
Q1091372,Q1091372,42
Q1091615,Q1091615,42
Tulpan River,Q1099068,42
Q1099368,Q1099368,42
Kultym River,Q1072204,43
Q1087919,Q1087919,43
Q1090197,Q1090197,43
Q1092696,Q1092696,43
Q1094930,Q1094930,43
Q1095993,Q1095993,43
Q1096154,Q1096154,43
Q1097346,Q1097346,43
Q1098493,Q1098493,43
Q10361898,Q10361898,43
Byrma River,Q1071987,44
Zycha,Q1092936,44
Q1093918,Q1093918,44
Shangping River,Q10867286,44
Cameron River,Q1028794,44.6
Canut,Q1033938,44.5
Bakovský potok,Q10859901,44.6
Shurtan River,Q1072338,45
Bezdna River,Q1076341,45
Q1090977,Q1090977,45
Cle Elum River,Q1099350,45
Q1090044,Q1090044,46
Q1092190,Q1092190,46
Q1092443,Q1092443,46
Q1095552,Q1095552,46
Q1099453,Q1099453,46
Posha,Q1099458,46
Castlereagh River,Q1049660,45.2
Távora River,Q10362693,46
Q1091852,Q1091852,47
Q1094481,Q1094481,47
Kocába,Q10816588,47.65
Travyanka River,Q1093791,48
Jeannotte River,Q10891111,48
Q10859449,Q10859449,48.4
Fino,Q1001567,49
Bílina,Q1019526,49
Vipava,Q1074370,49
Chomutovka,Q1076019,49
But',Q1092036,49
Q1095847,Q1095847,49
Q1098026,Q1098026,49
Q10396910,Q10396910,49.1
Calawah River,Q1026290,50
Gravina di Matera,Q1028001,50
Chipman River,Q1074554,50
Chisone,Q1074849,50
Q1090014,Q1090014,50
Nyar,Q1091753,50
Lašva,Q1094469,50
Srednyaya Kargalka,Q1096965,50
Sharkan,Q1097542,50
Heping River,Q10921471,50.73
Q1071638,Q1071638,51
Aspa River,Q1071906,51
Onolva,Q1095495,51
Ukhtym River,Q1099032,51
Moyva River,Q1099062,51
Sousa River,Q10362569,51
Houjue River,Q10296269,51.4
Chalaronne,Q1059444,52
Lyzovka River,Q1090729,52
Kiz'va,Q1091322,52
Rossoshka,Q1094260,52
Molog,Q1096052,52
Malaya Sarapulka,Q1097474,52
Canne,Q1033378,52.7
Verdura,Q1061674,53
Kondas,Q1090565,53
Q1091636,Q1091636,53
Lytva,Q1092451,53
Vurlam,Q1092640,53
Tuntor,Q1093631,53
Lolym,Q1095221,53
Mirna,Q1096129,53
Nirim,Q1097698,53
Mjölnaån,Q10586899,52.85
Q10978705,Q10978705,53
Catubig River,Q1051349,54
Pozhva,Q1092003,54
Q1095369,Q1095369,54
Larevka,Q1098577,54
Ngòi Rành,Q10800312,54
Zhonggang River,Q10875824,54
Chavanon,Q1068523,54.2
Q10402185,Q10402185,54.5
Q1090316,Q1090316,55
Lypiya River,Q1093275,55
Dozovka River,Q1094511,55
Chikman River,Q1094520,55
Yablonovaya,Q1095855,55
Mechetnaya,Q1098669,55
Kutim River,Q1098908,55
Govorukha River,Q1099051,55
Bym River,Q1071898,56
Q10716945,Q10716945,55.9
Chapeauroux,Q1062661,56.1
Cirocha,Q1093095,56.6
Bol'shaya Volchanka,Q1071933,57
Usolka River,Q1091823,57
Burgdorfer Aue,Q1014821,57.4
Q1094184,Q1094184,58
Lozovaya,Q1098567,58
Lesken,Q1087993,59
Yum,Q1089840,59
Yelovka,Q1093582,59
Rapel River,Q1032656,60
Kul'ma,Q1072154,60
Bol'shaya Usa,Q1095528,60
Ikva,Q1096323,60
Akchim River,Q1098712,60
Bubyl River,Q1099023,60
Q10940436,Q10940436,60
Béthune,Q1019503,61
Syp River,Q1072315,61
Q10507122,Q10507122,61
Claie,Q1094713,61.77
Ceno,Q1053410,63
Charentonne,Q1063124,63
Dzhurich River,Q1099122,64
Nemyd,Q1099753,64
Chée,Q1090933,64.7
St. Clair River,Q1054325,65
Buffalo River,Q1002046,65.3
Q1072110,Q1072110,66
Vuosnayoki River,Q1091838,66
Clear Creek,Q1099466,66
Bès,Q1019348,66.7
Neopol',Q1090381,67
Nytva,Q1097410,67
Gualaxo do Norte River,Q10361971,67
Gualaxo do Sul River,Q10361972,67
River Lea,Q10675,68
Merse,Q1058266,68
Oyabe River,Q10954365,68
Tinja,Q10862470,69
Nova (tributary of Šešupė),Q10992038,69.3
Cadagua,Q1025074,70
Chambers River,Q1060673,70
Ruch River,Q1098387,70
Chanva River,Q1098913,70
Kharkiv River,Q1033990,71
Olona,Q1075469,71
Nizva River,Q1098902,71
Bullo River,Q1004511,71.5
Gyöngyös Stream,Q1030279,72
Cedar River,Q1052529,72
Turka River,Q1072321,72
Mobile River,Q1084490,72
Q1095318,Q1095318,72
Cecina,Q1052464,73
Kolynva,Q1098124,73
Cannon River,Q1033463,74.4
Salat,Q1094808,74.5
Bhilangna River,Q1006420,75
Burnt River,Q1016855,75
Kepina,Q10952297,75
Utva River,Q1090271,76
Kad River,Q1093170,76
Lopan,Q1095206,76
Kuzhva,Q1097278,76
Børselva,Q1020247,76.2
Chagrin River,Q1058823,77
Chistochina River,Q1074843,77
Vișeu River,Q1086649,77
Yus'va,Q1092674,78
Lytka,Q1094462,78
Bol'shoy Yankul',Q1097114,78
Q10856280,Q10856280,78.1
Bure River,Q1010615,80
Molonglo River,Q1041876,80
Tel'bes,Q1071857,80
Someșul Mic River,Q1075168,80
Orekhovka River,Q1076322,80
Kym,Q1094999,80
Kuva,Q1092125,81
Chiascio,Q1071692,82
Ochyor River,Q1097175,82
Kutamysh,Q1095173,83
Millers River,Q1033209,83.8
Chokhrak River,Q1072061,84
Chassezac,Q1068099,84.6
Kharlovka River,Q1067467,85
Baygol,Q1071912,85
Meduna,Q1085682,85
Q10615211,Q10615211,85
Orne,Q1047027,85.8
Hnyla Lypa,Q1037150,87
Sulëm,Q1088270,87
Claise,Q1094861,87.6
River Cisse,Q1093242,87.7
Khodz River,Q1075694,88
Rimava,Q1088686,88
Hârtibaciu River,Q1039852,88.2
Ashit River,Q1068282,89
Uls River,Q1099017,89
Cagayan River,Q1025710,90
Sitnica,Q1066857,90
Chilikadrotna River,Q1072928,90
Irgina River,Q1071997,91
Bynoe River,Q1018550,91.2
Kolych,Q1096059,92
Vizhaikha River,Q1090713,94
Volosnica River (tributary of Kama River),Q1096415,94
Fjätan,Q10496123,94
Potenza,Q1055115,95
Bystrzyca,Q1018675,95.2
Kozha River,Q1088214,96
Scott River,Q1041053,97
Khava River,Q1091859,97
Sumych,Q1092198,97
Sredniy Toguzak,Q1093745,97
Calliope River,Q1027308,98
Nyrmych River,Q1091547,98
Bundey River,Q1009330,100
Marcal,Q1048901,100
Ubyt',Q1073178,100
Q1087423,Q1087423,100
Canche,Q1032916,100.2
Clearwater River,Q1099574,102
Do Carmo River,Q10362851,103
Claude River,Q1097100,104
Chrudimka,Q1088409,104.4
Capertee River,Q1034560,105
Chitanana River,Q1074880,105
Shoshma River,Q1092884,105
Maly Kundysh River,Q1068510,107
Kyrykmas,Q1072119,108
River Dee,Q1043657,110
Chandler River,Q1061726,111
Donskaya Tsaritsa,Q1071831,111
Kalaly,Q1072048,111
Vogulka River,Q1072011,113
Chulitna River,Q1089418,113
Chalin He,Q10269061,112
Ol'khovaya,Q1096289,119
Q1071851,Q1071851,120
Chermoz,Q1093341,121
Baydarata,Q1088310,123
Cheat River,Q1068697,126
Lekma,Q1072245,127
Büsein River,Q1020528,129
Topľa,Q1066352,129.8
Porysh,Q1093959,131
Buffalo River,Q1002068,133
Chapman River,Q1062750,133
Gimone,Q1010532,135.7
Kinokawa River,Q1042624,136
Icha,Q1072184,136
Lolog,Q1090246,137
Spreča,Q1050201,137.5
Tama River,Q1063006,138
Chickahominy River,Q1072150,140
Béli River,Q1019445,140
River Nore,Q1048506,140
Charley River,Q1066756,140
Rapidan River,Q1063025,142
Q1072270,Q1072270,145
Q1072409,Q1072409,145
Risle,Q1074385,145
Czarna Hańcza,Q1095661,145
Usen',Q1075803,147
Save,Q1075373,148.4
King River,Q1000787,150
Naka River,Q1076983,150
Belaya Kedva,Q1072505,153
Si River,Q1012627,159
Chena River,Q1069837,160
Ekityki River,Q1076232,160
Q1072179,Q1072179,162
Hori River,Q1080130,162
Chandler River,Q1061725,169
Chisana River,Q1074816,169
Kodori River,Q1048890,170
Ōi River,Q1044017,168
Hortobágy-Berettyó,Q1055280,167.3
Khantayka River,Q1062388,174
Surxondaryo River,Q1032654,175
Carron River,Q1045214,175
Karataly-Ayat,Q1072381,175
Kinugawa River,Q1042040,177
Iman-Burluk River,Q1047287,177
Camfield River,Q1028856,180
Chitina River,Q1074901,180
Bosque River,Q10361595,185.1
Gordon River,Q1012142,186
Macquarie River,Q1065046,189
Clarke River,Q1095832,191
Silovayakha River,Q1088261,192
Bisert',Q1072358,193
Salmysh,Q1072534,193
Crasna River,Q1088466,193
Burnside River,Q1016839,200
Canning River,Q1033410,200
Q10859016,Q10859016,200
Khrami River,Q1076875,201
Navasota River,Q10595101,201
Cache La Poudre River,Q1025026,203
Neritsa,Q1072542,203
Daxia River,Q1074179,203
Clearwater River,Q1099571,203
Byske River,Q1018650,210
Shaoling He,Q10264076,212
Olifants River (Southern Cape),Q10992985,215
Cannonball River,Q1033473,217
Waiau River (Southland),Q1048696,217
Q1088073,Q1088073,219
Tanalyk River,Q1076332,225
Christian River,Q1081598,230
Chamberlain River,Q1060661,236
Daheihe,Q10938718,236
Lahn,Q103148,242
Techa River,Q1062895,243
Anti-Payutayakha,Q1088188,242
Soana,Q1094551,247
Buzuluk,Q1017804,248
Shelon River,Q1047568,248
Varka-Syl”ky,Q1072474,249
Burke River,Q1016376,250
Mzimvubu River,Q10362297,250
Asa River,Q1047502,253
Saigon River,Q1060805,256
Cape River,Q1034481,260
Nitsa River,Q1031029,262
Changjin-gang,Q1062046,261
Ishikari River,Q1061515,268
Turka,Q1009177,272
Karal'ka,Q1072309,273
Russkaya,Q1088257,280
Khanda,Q1032991,281
Futun Xi,Q10259749,285
Q10944123,Q10944123,286
Utva River,Q1046633,290
Isar,Q106588,291.5
Ubort River,Q1050400,292
Chagan River (tributary of Irtysh River),Q1046587,295
Clearwater River,Q1099559,295
Alatyr River,Q1056521,296
Buolkalakh,Q1010110,305
Notora,Q1033041,308
Khorol River,Q1076536,308
Clara River,Q1095232,310
Chay River,Q10822773,319
Samara River,Q1047677,320
Cape Fear River,Q1034421,325
Sancha River,Q10865901,326
Daqing He,Q10936467,338
Chickasawhay River,Q1072169,340
Gez River,Q10296497,345
Catawba River,Q1050460,350
Xiushui River,Q10888104,357
Vakunayka,Q1027585,362
Pará River,Q10362377,365
Amnya,Q1072523,374
Ulgain Gol,Q10878056,371
Campaspe River,Q1030318,376
Qashqadaryo River,Q1032649,378
Camsell river,Q1031730,380
Yinma River,Q10566286,387
Acará River,Q10361437,390
Dang He,Q10891184,390
Taizi River,Q1043573,406
Khudosey River,Q1072402,409
Tatta,Q1033133,414
Moloma River,Q1029502,419
Lepsy River,Q1046455,417
Manych River,Q1047528,420
Chinko River,Q1074381,420
Waikato River,Q1048219,425
Ponoy River,Q1075070,426
Dasht River,Q1030262,430
Bujunda,Q1003209,434
Burnett River,Q1016767,435
Upper Angara River,Q1054311,438
Lohit River,Q1083286,450
Ulakhan-Botuobuya,Q1027694,459
Black River (in Sichuan),Q10567309,456
Burla,Q1016593,489
Vym River,Q1065265,499
Sagyz River,Q1048562,511
Ceyhan River,Q1057961,509
Chishui River,Q1074840,523
Chumar River,Q1089460,530
Big Black River,Q1042217,531
Cedar River,Q1052530,544
Hingol River,Q1030189,560
Sittaung River,Q1075555,560
Datong River,Q10938192,560
Ruo Shui,Q1048648,630
Kazim River,Q1069509,659
Khroma River,Q1087566,685
Burdekin River,Q1010448,732
Gan River,Q1046685,758
Severnaya Sosva River,Q1099551,754
Chi River,Q1071554,765
Nyuya River,Q1074894,798
Uchur River,Q1074914,812
Chambal River,Q1060631,830
Khilok River,Q1073024,840
Aley River,Q1057823,858
Chara River,Q1074898,851
Arauca River,Q1059928,900
Cidlina,Q1091758,897
Kwilu River,Q1059228,965
Yuan River,Q1063190,993
Jialing River,Q1045185,1119
Cimarron River,Q1092055,1123
Dadu River,Q1075393,1155
Guaviare River,Q1047596,1497
Yukon River,Q104437,3190
Kōda River,Q11590592,0.07
Q11419119,Q11419119,0.32
Q11490841,Q11490841,0.35
barranc de Cantallops,Q11908271,0.4
Q11559094,Q11559094,0.44
Q1183350,Q1183350,0.48
Q11550883,Q11550883,0.5
Q1167407,Q1167407,0.6
torrent de la Corona,Q11952474,0.6
torrent de Cerverisses,Q11952406,0.675
Q11411326,Q11411326,0.7
Q11535787,Q11535787,0.7
Q11733199,Q11733199,0.7
Q11917158,Q11917158,0.7
Torrent de la Rectoria,Q11952496,0.7
Q11438574,Q11438574,0.73
Q11603475,Q11603475,0.75
Välijoki,Q11902134,0.8
barranc de Francisquet,Q11908292,0.8
Q11379352,Q11379352,0.82
Q11304457,Q11304457,0.9
Q11441855,Q11441855,0.9
Shiodome River,Q11550515,0.9
Llau dels Mallols (Puigverd),Q11932165,0.9
Q11566446,Q11566446,0.92
Q11576251,Q11576251,0.96
Q11408951,Q11408951,1
Q11437829,Q11437829,1
Q11528354,Q11528354,1
Q11618833,Q11618833,1
Q11691994,Q11691994,1
Q11823837,Q11823837,1
Q11873886,Q11873886,1
Baaber Bek,Q11907485,1
barranc de la Coma d'Amitges,Q11908387,1
barranc de les Ametlles,Q11908442,1
barranc dels Lleons,Q11908530,1
torrent de Can Feliu (Bigues),Q11952394,1
torrent de la Font del Boix (Bertí),Q11952487,1
torrent del Collet de la Torrentera,Q11952534,1
torrent del Quirze,Q11952555,1
Q11579936,Q11579936,1.014
Q11674258,Q11674258,1.1
Krempenheger Graben,Q11929944,1.1
Q11376769,Q11376769,1.165
Q1184402,Q1184402,1.2
Compbach,Q1121398,1.218
Q11620584,Q11620584,1.2
Q11657860,Q11657860,1.2
Q11779439,Q11779439,1.2
Q11788213,Q11788213,1.2
Gussau,Q11925009,1.2
torrent de Vilaterçana,Q11952453,1.2
Q11572010,Q11572010,1.27
barranc de Punta Alta,Q11908326,1.27
Q11427851,Q11427851,1.3
Q11699936,Q11699936,1.3
Lanckener Bek,Q11931145,1.3
Q11356908,Q11356908,1.39
Q11615601,Q11615601,1.4
barranc de Sarradé,Q11908346,1.4
Q11740107,Q11740107,1.46
Bolaq,Q1115869,1.53
Q11536479,Q11536479,1.528
Q11675778,Q11675778,1.515
Dumblė,Q11173434,1.5
Q11383065,Q11383065,1.5
Q11484265,Q11484265,1.5
Q11518322,Q11518322,1.5
Q11591296,Q11591296,1.5
Q11893454,Q11893454,1.5
barranc de Fuiet,Q11908293,1.5
barranc de Llavaner,Q11908303,1.5
barranc de Sant Miquel (Espluga de Serra),Q11908344,1.5
barranc de Tercui,Q11908354,1.5
barranc del Ginebrell,Q11908486,1.5
barranc del Pellisser,Q11908493,1.5
barranc del Toscar,Q11908510,1.5
Barranc dels Casals,Q11908518,1.5
Llau Fonda (Sapeira),Q11932075,1.5
torrent de la Baga de l'Om,Q11952468,1.5
torrent de la Devesa (Talamanca),Q11952476,1.5
Usagi River,Q11388629,1.53
Q11394015,Q11394015,1.55
Q11501614,Q11501614,1.55
Q11690448,Q11690448,1.59
Q11826707,Q11826707,1.6
barranc del Portarró,Q11908495,1.6
Llau de les Roques,Q11932135,1.6
torrent de la Roca,Q11952500,1.6
torrent del Vilar (Calders),Q11952564,1.6
Egota River,Q11550784,1.64
Q11613619,Q11613619,1.64
Pinkasów Potok,Q11817152,1.65
Q11455784,Q11455784,1.76
barranc de Malavesina,Q11908310,1.76
Q11740680,Q11740680,1.7
Q11832436,Q11832436,1.7
Laholaisoja,Q11874409,1.7
Rachka River,Q1147744,1.8
Q11471260,Q11471260,1.8
Q11643824,Q11643824,1.8
Q11755382,Q11755382,1.8
Rasa de la Valiella,Q11904494,1.8
barranc de les Mussoles,Q11908457,1.8
torrent de la Budellera,Q11952472,1.8
Q11590577,Q11590577,1.85
Q1183109,Q1183109,1.9
Q11398015,Q11398015,1.9
Q11511578,Q11511578,1.9
Q11723240,Q11723240,1.9
Canal Seca,Q11911900,1.9
Q11385478,Q11385478,1.96
Q11437443,Q11437443,1.96
Q11479725,Q11479725,2
Q11558107,Q11558107,2
Q11616072,Q11616072,2
Q11801286,Q11801286,2
Q11816521,Q11816521,2
Q11825382,Q11825382,2
Q11826547,Q11826547,2
Q11832787,Q11832787,2
barranc d'Orrit,Q11908251,2
barranc de Martinet,Q11908309,2
barranc de Russirera,Q11908334,2
barranc de Solà,Q11908351,2
barranc de l'Església,Q11908364,2
barranc de la Font Gran,Q11908399,2
barranc de la Perera,Q11908425,2
barranc de les Maçanes,Q11908455,2
barranc de les Pasteroles,Q11908456,2
barranc de les Sargues (Espluga de Serra),Q11908462,2
barranc del Racó,Q11908498,2
Furtbek,Q11923300,2
Rec de les Nogueres,Q11944994,2
torrent de Can Cintet,Q11952389,2
torrent de Can Canals,Q11952390,2
torrent de Font de Buc,Q11952411,2
torrent de l'Oller (l'Abella),Q11952466,2
torrent de la Font dels Pets,Q11952489,2
torrent de la Rovireta,Q11952501,2
torrent del Frare,Q11952535,2
torrent del Pollancre,Q11952553,2
Q11371341,Q11371341,2.064
Andō River,Q11450826,2.08
Q11604629,Q11604629,2.1
Q11686725,Q11686725,2.1
barranc d'Aigüissi,Q11908243,2.1
Partecznik,Q11813032,2.12
Q11463655,Q11463655,2.2
Q11579935,Q11579935,2.21
Q11568750,Q11568750,2.25
Q11582870,Q11582870,2.25
Itoda River,Q11604854,2.255
Q11434329,Q11434329,2.3
Q11755459,Q11755459,2.3
Q11819790,Q11819790,2.3
Kokkojoki,Q11872151,2.3
torrent dels Plans (Gallifa),Q11952571,2.3
Q11688519,Q11688519,2.31
Matsu River; Toyama City,Q11530257,2.4
Q11616367,Q11616367,2.4
Q11788225,Q11788225,2.4
Q11836521,Q11836521,2.4
Q11366976,Q11366976,2.41
Q1182810,Q1182810,2.439
Q11619896,Q11619896,2.42
Q11629171,Q11629171,2.46
Q11716684,Q11716684,2.54
Q11740396,Q11740396,2.54
Q11296539,Q11296539,2.5
Q11393866,Q11393866,2.5
Q11454118,Q11454118,2.5
Q11552534,Q11552534,2.5
Q11583453,Q11583453,2.5
Pieniński Potok,Q11816600,2.5
Vaarjoki,Q11899956,2.5
barranc de Bitginoes,Q11908256,2.5
barranc de Canarill (Sapeira),Q11908269,2.5
barranc de Fórnols,Q11908295,2.5
barranc de Tamassi,Q11908348,2.5
barranc de la Font (Eroles),Q11908394,2.5
barranc de les Carants,Q11908445,2.5
barranc de les Culties,Q11908450,2.5
barranc de les Sargues (Sapeira),Q11908458,2.5
barranc del Clot del Roure,Q11908476,2.5
barranc dels Horts (Tercui),Q11908531,2.5
llau de les Salades,Q11932140,2.5
Llau dels Alberons,Q11932159,2.5
Rifred,Q11945648,2.5
torrent dels Fondos del Bac,Q11952568,2.5
Q11723336,Q11723336,2.6
Q11825470,Q11825470,2.6
barranc de Contraix,Q11908281,2.6
torrent de Bellveí,Q11952371,2.6
Q11796247,Q11796247,2.63
Horiwari Gawa,Q11427329,2.7
Q11430408,Q11430408,2.7
Q11512584,Q11512584,2.7
Q11691928,Q11691928,2.7
barranc de Comaltes,Q11908279,2.7
Q11701106,Q11701106,2.75
barranc de Llubriqueto,Q11908306,2.73
Q11689099,Q11689099,2.84
Q11431886,Q11431886,2.8
Q11541858,Q11541858,2.8
Gościradowiec,Q11701188,2.8
Q11825394,Q11825394,2.8
Q11819830,Q11819830,2.88
Q11413757,Q11413757,2.9
Q11833871,Q11833871,2.9
barranc del Montanyó,Q11908490,2.9
torrent de la Vall d'Horta,Q11952504,2.9
Q11104751,Q11104751,2.93
Q11784604,Q11784604,2.94
Ala-Kauvatsan joki,Q11850476,2.973
Shakkuri River,Q11307670,3
Q11393926,Q11393926,3
Q11445977,Q11445977,3
Q11566618,Q11566618,3
Q11765767,Q11765767,3
Q11784367,Q11784367,3
Q11784841,Q11784841,3
Keskijoki,Q11871093,3
Q11888501,Q11888501,3
barranc de Galliner,Q11908296,3
barranc de l'Obaga (Castissent),Q11908369,3
barranc de la Coma (Vilamitjana),Q11908383,3
barranc del Ban,Q11908465,3
llau dels Sabarissos,Q11932172,3
Moorbek,Q11937565,3
riera de Mascarell,Q11945591,3
torrent de la Solana (Mont-ros),Q11952503,3
Q11619953,Q11619953,3.05
Q11736397,Q11736397,3.01
Q11801034,Q11801034,3.06
Q11825381,Q11825381,3.1
Q11832616,Q11832616,3.1
Dentelbach,Q1189885,3.1
Q11427413,Q11427413,3.1
Q11621593,Q11621593,3.1
Q11798101,Q11798101,3.09
Q11825376,Q11825376,3.09
Dandalup River,Q1159393,3.15
Q11405834,Q11405834,3.18
Q11825366,Q11825366,3.18
Katsushika River,Q11621073,3.197
Maekawa River,Q11397144,3.2
Sōbetsu River,Q11429528,3.2
Q11486156,Q11486156,3.2
Q11584376,Q11584376,3.2
Q11590636,Q11590636,3.2
Q11690565,Q11690565,3.2
Q11734591,Q11734591,3.2
Q11785749,Q11785749,3.2
Q11791422,Q11791422,3.2
Q11816391,Q11816391,3.2
barranc de Cal Palateres,Q11908266,3.2
barranc de Casesnoves,Q11908274,3.2
Barranc de Fonguera (Abella de la Conca),Q11908288,3.2
Q11361486,Q11361486,3.244
Ostrężnik,Q11800860,3.23
Q11819437,Q11819437,3.26
Motoyasu River,Q11387825,3.3
Q11556584,Q11556584,3.3
Q11576501,Q11576501,3.3
Jaszowiec,Q11723319,3.3
Q11518238,Q11518238,3.35
Farelva,Q11968509,3.38368
Q11260766,Q11260766,3.4
Q11598486,Q11598486,3.4
Q11822567,Q11822567,3.42
Heidekampgraben Berlin,Q1124741,3.5
Igusa River,Q11373758,3.5
Q11436180,Q11436180,3.5
Q11436818,Q11436818,3.5
Obane River,Q11465401,3.5
Q11544685,Q11544685,3.5
Q11553400,Q11553400,3.5
Q11616004,Q11616004,3.5
Q11766843,Q11766843,3.5
Q11818692,Q11818692,3.5
Q11832788,Q11832788,3.5
Q11873511,Q11873511,3.5
Barranc d'Esplugafreda,Q11908250,3.5
Barranc de Caborriu,Q11908260,3.5
barranc de Cambranal,Q11908267,3.5
barranc de Torricó,Q11908352,3.5
barranc de la Coma de Joan,Q11908388,3.5
Folc,Q11922254,3.5
Q11563527,Q11563527,3.6
Q11645973,Q11645973,3.6
Q11655387,Q11655387,3.6
Q11434733,Q11434733,3.64
Q11763024,Q11763024,3.65
Q11748250,Q11748250,3.7
torrent de Colljovà,Q11952405,3.7
Q11392527,Q11392527,3.75
Q11820328,Q11820328,3.73
Quamecke,Q1169071,3.753
Q11381609,Q11381609,3.8
Q11614694,Q11614694,3.8
Q11879076,Q11879076,3.8
Q11435772,Q11435772,3.88
Koedo River,Q11636532,3.85
Dellwiger Bach,Q1184479,3.9
Shirinashigawa,Q11464889,3.9
Q11675543,Q11675543,3.9
Höttinger Bach,Q1115531,3.95
Dammbach,Q1158625,3.969
Q11784034,Q11784034,3.96
River Shiel,Q1141842,4
Tykicz,Q1145936,4
torrent de Can Xercavins,Q11952400,4
Q11645083,Q11645083,4.015
Q11677026,Q11677026,4.04
Q11695818,Q11695818,4.01
Poniwiec,Q11823842,4.04
Haverbeeke,Q11005635,4
Q11297606,Q11297606,4
Q11396628,Q11396628,4
Q11464049,Q11464049,4
Q11501616,Q11501616,4
Q11818749,Q11818749,4
Q11825399,Q11825399,4
Q11825414,Q11825414,4
Q11878056,Q11878056,4
Barranc Fondo d'Adons,Q11908239,4
barranc de Llepós,Q11908308,4
barranc de Palomera (Enrens i Trepadús),Q11908321,4
barranc de Seròs,Q11908350,4
barranc de la Bassa (Arbul),Q11908372,4
barranc de la Pena,Q11908419,4
